Id,Review,Sentiment
8647,good,3
8648,mean really fond biology biotechnology think really appreciate opportunity,3
8649,good introduction light weight explanation better animation video could enhanced learning process question easy need complex task integrates different section together,2
8650,interesting course,3
8651,class clear concise hoping get challenge depth explanation indeed introductory class,3
8652,good course explains deeply yet clearly biology cancer,3
8653,excellent intriguing course well structured,3
8654,think good course definitely got expected think anyone interested advancing knowledge general basic cancer good place start,3
8655,informative helpful student professional,3
8656,good primer common cancer type hope see advanced iteration course want deeper understanding,3
8657,really enjoyed course professional training lot insight cancer therapy,3
8658,interesting cancer basic class quick simple minimal background oncology disappointment course description mentioned quiz could taken cost_NEG turned_NEG true_NEG nevertheless_NEG valuable_NEG course_NEG,3
8659,wonderful course get started polish concept,3
8660,great course thank much hope become scientist join fight cancer,3
8661,excellent,3
8662,complete journey knowledge outcome cancer perfect everyone starting,3
8663,interesting informative definitely given better insight subject,3
8664,working lab last summer worked breast cancer cell lot signalling pathway taught example course worked loved course professor fantastic knowledgeable would recommend course anyone passionate cancer biology,3
8665,useful health profession,3
8666,think_NEG find_NEG line_NEG free_NEG course_NEG biology_NEG cancer_NEG nonetheless_NEG one_NEG great_NEG,3
8667,thoroughly enjoyed content pace course,3
8668,would prefer see speaker lecture,2
8669,learning lot,3
8670,informative learned lot way cancer grows body,3
8671,excellent introduction biology cancer high level university,3
8672,want study cancer course give chance,3
8673,thank course looking forward even detailed lecture specific cancer type molecular mechanism involved transformation progression treatment patient managed,3
8674,excellent course people interested learning cancer enjoyed,3
8675,found course useful appropriate material offered assessed question introduction update cancer biology cod purpose rather disappointing final grade achieved printed_NEG certificate_NEG join_NEG course_NEG full_NEG information_NEG hours_NEG involved_NEG final_NEG grade_NEG achieved_NEG makes_NEG disappointing_NEG reflect_NEG effort_NEG put_NEG well_NEG tricky_NEG include_NEG course_NEG part_NEG cod_NEG program_NEG,2
8676,far good course always wanted learn cancer took two life family would give five star professor could explain elaborately little experience field thanks lot,3
8677,lot useful info,3
8678,interesting course,3
8679,really organized well appreciated lecture looking forward next one,3
8680,fabulous absolutely loved every bit great learning experience thank ad,3
8681,completed week one thoroughly impressed course far outstanding work,3
8682,wish classification major cancer group descriptive concerning treatment different type lung cancer example nothing mentioned_NEG childhood_NEG cancers_NEG area_NEG lymphoma_NEG realize_NEG overview_NEG cancer_NEG cancer_NEG cell_NEG biology_NEG current_NEG treatment_NEG practices_NEG based_NEG immunological_NEG findings_NEG given_NEG coverage_NEG deserve_NEG,2
8683,interesting introduction detailed screening staging tom treatment step per common cancer worldwide clinical limp promising research clinical trial counselling part patient missing course,3
8684,tough call course excellent money grab must pay attitude horrible,2
8685,good beginner inkling_NEG cancer_NEG biology_NEG slightest_NEG,3
8686,informative well structured clear objective really enjoyed part thanks,3
8687,informative helpful interested cancer,3
8688,excellent course biology cancer fundamental,3
8689,clear enjoyable course,3
8690,excellent overview subject difficult_NEG follow_NEG informative_NEG,3
8691,great introductory overview complex disease,3
8692,could depth examination reference material would useful,3
8693,think course interesting useful unfortunately purchase course straight away able test,2
8694,excellent introduction subject matter,3
8695,informational lecturer good share information enjoyable way,3
8696,great course involving experiential learning,3
8697,thank really love course make transition officer cybersecurity officer would like know online degree program also want know whether scholarship financial aid opportunity,3
8698,nicely conducted course,3
8699,great course provides good insight world cybersecurity,3
8700,nice capstone project really useful practice related,3
8701,great course financial side startup course well structured presented logical order course highly recommended want know financial aspect entrepreneurship,3
8702,thank,3
8703,better previous still good_NEG quality_NEG,2
8704,bit theoretical,2
8705,great learning experience,3
8706,although interesting course seemed short professor woman expert filed mostly read theworld slide show little passion_NEG interest_NEG sharing_NEG work_NEG whatsoever_NEG,2
8707,great valuable teaching,3
8708,good catch basic sometimes quite boring follow professor cover basic adequately,2
8709,kind helpful illustrate essential global capital market including equity debt foreign exchange forward future contract etc hope may enjoy,3
8710,course excellent interesting,3
8711,useful even brought research subject covered,3
8712,great lecture eye opener,3
8713,really interesting recommend,3
8714,excellent course complete exhaustive covering essential theme,3
8715,explained best possible way,3
8716,good course,3
8717,learned lot course although postpone due professional commitment excellent instructor,3
8718,great course,3
8719,interesting well structured presented similarly course specialization content made easy understand good overall,3
8720,useful thought provoking course recommended new capital market well keen understand latest development market,3
8721,amazing good knowledge,3
8722,course really useful interesting thanks opportunity,3
